                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.77296,                0.38964,                0.82489,                0.87683,                0.71269,                0.79401,                 0.4983,                 1.1645,                0.77365,                0.84937,               0.003466,               0.003466,               0.003466
                    101,                0.77486,                0.38828,                0.82403,                0.87804,                0.71327,                0.79436,                0.49952,                 1.1643,                0.77276,                0.84949,                 0.0034,                 0.0034,                 0.0034
                    102,                0.77121,                0.38786,                0.82295,                0.87787,                0.71395,                0.79477,                0.49919,                 1.1641,                0.77186,                0.84948,               0.003334,               0.003334,               0.003334
                    103,                0.76575,                0.38456,                0.82361,                0.87415,                0.71658,                0.79498,                0.49899,                 1.1647,                 0.7719,                0.84958,               0.003268,               0.003268,               0.003268
                    104,                0.77119,                0.38617,                0.82321,                0.88006,                0.71302,                0.79509,                0.49907,                 1.1651,                0.77019,                0.84954,               0.003202,               0.003202,               0.003202
                    105,                0.76549,                0.38172,                0.82185,                0.87295,                0.71619,                0.79464,                0.49946,                 1.1648,                0.76895,                0.84953,               0.003136,               0.003136,               0.003136
                    106,                0.76561,                0.38187,                0.82387,                 0.8755,                0.71604,                0.79655,                0.49875,                 1.1651,                0.76999,                0.84953,                0.00307,                0.00307,                0.00307
                    107,                0.76816,                0.38136,                0.82257,                0.87563,                0.71602,                0.79615,                0.49943,                 1.1656,                0.76999,                0.84969,               0.003004,               0.003004,               0.003004
                    108,                0.75838,                0.37906,                0.82397,                0.87466,                0.71655,                0.79636,                0.50021,                 1.1656,                0.76943,                0.84963,               0.002938,               0.002938,               0.002938
                    109,                0.75639,                0.37569,                0.82068,                0.87542,                0.71628,                0.79667,                0.49999,                 1.1651,                0.76816,                0.84949,               0.002872,               0.002872,               0.002872
                    110,                0.76197,                 0.3769,                0.82095,                0.87763,                  0.716,                0.79706,                0.49962,                 1.1639,                0.76634,                0.84932,               0.002806,               0.002806,               0.002806
                    111,                0.74992,                0.37329,                0.82198,                0.87751,                0.71697,                0.79721,                0.50016,                 1.1642,                0.76561,                0.84925,                0.00274,                0.00274,                0.00274
                    112,                0.75326,                0.37475,                0.82161,                0.87745,                 0.7174,                0.79735,                0.50057,                 1.1638,                0.76451,                0.84928,               0.002674,               0.002674,               0.002674
                    113,                 0.7505,                0.37181,                0.82026,                0.87629,                0.71726,                0.79744,                0.50042,                 1.1636,                 0.7634,                0.84921,               0.002608,               0.002608,               0.002608
                    114,                 0.7518,                0.37364,                0.81963,                0.87571,                0.71674,                0.79756,                0.50077,                 1.1636,                0.76339,                0.84923,               0.002542,               0.002542,               0.002542
