                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                0.96814,                 1.1305,                0.83191,                0.56687,                0.54451,                0.58015,                0.42604,                0.84238,                0.99626,                0.82377,               0.007822,               0.007822,               0.007822
                     68,                0.98013,                 1.1416,                0.83452,                0.57986,                0.54872,                0.57545,                0.42017,                0.84603,                0.99633,                0.82311,               0.007789,               0.007789,               0.007789
                     69,                0.96265,                 1.1456,                0.83372,                0.56469,                0.56272,                0.58335,                0.42816,                0.84327,                0.99207,                0.82282,               0.007756,               0.007756,               0.007756
                     70,                0.95835,                 1.1143,                0.82856,                0.55856,                0.57725,                0.58498,                0.42962,                0.84191,                0.99146,                0.82203,               0.007723,               0.007723,               0.007723
                     71,                0.96872,                 1.1365,                0.83029,                0.57771,                0.56323,                0.58944,                0.43297,                0.83743,                 0.9827,                 0.8223,                0.00769,                0.00769,                0.00769
                     72,                0.96027,                 1.1217,                0.83084,                0.63373,                0.55095,                0.59766,                0.43745,                0.83537,                 0.9776,                0.82109,               0.007657,               0.007657,               0.007657
                     73,                0.96071,                 1.1281,                0.82764,                0.62727,                0.56349,                0.59811,                0.43994,                0.83085,                0.95835,                 0.8205,               0.007624,               0.007624,               0.007624
                     74,                0.95814,                 1.1254,                 0.8267,                0.62801,                0.57623,                0.59851,                0.44042,                0.82925,                0.96092,                 0.8212,               0.007591,               0.007591,               0.007591
                     75,                0.94944,                 1.0989,                0.82926,                0.60015,                0.56643,                0.60354,                0.44693,                0.82892,                0.95797,                0.82076,               0.007558,               0.007558,               0.007558
                     76,                0.95258,                 1.0971,                0.83081,                0.58776,                0.56871,                0.60594,                0.44657,                0.83173,                0.95249,                0.82122,               0.007525,               0.007525,               0.007525
                     77,                0.96082,                  1.109,                0.83149,                0.56987,                0.58346,                0.60789,                0.44699,                0.83096,                 0.9439,                0.82115,               0.007492,               0.007492,               0.007492
                     78,                0.93746,                 1.0854,                0.82489,                0.58963,                0.57745,                0.61213,                0.45124,                0.82856,                0.93689,                0.82073,               0.007459,               0.007459,               0.007459
                     79,                0.95838,                 1.0953,                0.82981,                 0.6088,                 0.5846,                 0.6138,                0.45157,                0.82974,                0.93827,                0.82088,               0.007426,               0.007426,               0.007426
                     80,                 0.9567,                 1.0863,                  0.831,                0.61955,                0.56821,                0.61599,                0.45385,                0.82911,                 0.9316,                0.82044,               0.007393,               0.007393,               0.007393
                     81,                0.95505,                  1.071,                0.82817,                0.64342,                0.56878,                0.61982,                 0.4572,                0.82761,                0.92873,                0.82049,                0.00736,                0.00736,                0.00736
                     82,                0.95023,                 1.0885,                0.83072,                0.62254,                0.58048,                0.62078,                0.45685,                0.82652,                0.92687,                0.82035,               0.007327,               0.007327,               0.007327
                     83,                0.95347,                 1.0851,                0.83039,                0.61298,                0.58723,                0.62131,                0.45915,                0.82571,                0.92511,                0.82028,               0.007294,               0.007294,               0.007294
                     84,                0.94155,                  1.056,                0.82815,                0.61397,                0.58588,                0.62664,                0.46206,                 0.8234,                0.92121,                0.82006,               0.007261,               0.007261,               0.007261
                     85,                0.94996,                 1.0732,                0.82848,                0.61842,                0.59044,                0.62891,                0.46318,                0.82438,                0.91792,                 0.8203,               0.007228,               0.007228,               0.007228
                     86,                 0.9457,                 1.0506,                0.82819,                0.63476,                0.58808,                0.62888,                0.46304,                0.82172,                0.91882,                0.81983,               0.007195,               0.007195,               0.007195
                     87,                0.93462,                 1.0399,                0.82894,                0.63205,                0.58458,                0.63302,                0.46787,                0.82167,                0.90676,                0.82014,               0.007162,               0.007162,               0.007162
                     88,                0.94572,                 1.0568,                0.82993,                0.59899,                0.61674,                0.63544,                0.47023,                0.82085,                0.90314,                0.81994,               0.007129,               0.007129,               0.007129
                     89,                 0.9489,                 1.0567,                0.82701,                0.62127,                 0.6112,                0.63892,                0.47311,                0.82134,                0.89859,                0.82014,               0.007096,               0.007096,               0.007096
                     90,                0.92779,                 1.0186,                 0.8237,                0.60746,                0.61145,                0.63949,                0.47522,                0.81916,                0.89329,                0.81925,               0.007063,               0.007063,               0.007063
                     91,                0.95463,                 1.0541,                0.82739,                0.58695,                0.63127,                 0.6386,                0.47462,                0.81843,                0.89276,                0.81913,                0.00703,                0.00703,                0.00703
                     92,                0.94031,                 1.0182,                0.82689,                0.60653,                0.62236,                0.63994,                0.47535,                0.81846,                0.89136,                0.81883,               0.006997,               0.006997,               0.006997
                     93,                0.93558,                 1.0329,                0.83096,                0.59919,                 0.6284,                0.64322,                0.47694,                0.81602,                 0.8872,                0.81839,               0.006964,               0.006964,               0.006964
                     94,                0.94705,                 1.0284,                 0.8326,                0.62918,                0.60599,                0.64544,                0.47904,                0.81515,                0.88486,                0.81831,               0.006931,               0.006931,               0.006931
                     95,                0.92866,                 1.0106,                0.82443,                0.64085,                0.60118,                0.64852,                0.48069,                0.81235,                0.88106,                0.81779,               0.006898,               0.006898,               0.006898
