                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                0.98104,                 1.1837,                  0.834,                0.50874,                0.57518,                 0.5569,                0.40362,                0.84123,                 1.0425,                0.82414,               0.007921,               0.007921,               0.007921
                     65,                0.97106,                 1.1705,                 0.8349,                0.52772,                0.57171,                0.56831,                0.41471,                0.83605,                 1.0302,                0.82237,               0.007888,               0.007888,               0.007888
                     66,                0.96413,                 1.1633,                0.83376,                0.55054,                0.56828,                0.56736,                0.41392,                0.83627,                 1.0305,                0.82265,               0.007855,               0.007855,               0.007855
                     67,                0.96919,                  1.153,                0.83172,                0.54697,                0.58164,                0.57521,                0.42057,                0.83808,                   1.02,                0.82269,               0.007822,               0.007822,               0.007822
                     68,                0.97952,                 1.1531,                0.83564,                0.55414,                0.56771,                0.57335,                0.41863,                0.83678,                 1.0131,                0.82278,               0.007789,               0.007789,               0.007789
                     69,                0.96129,                 1.1464,                0.83334,                0.56475,                 0.5585,                0.57763,                0.42084,                0.83849,                 1.0102,                0.82258,               0.007756,               0.007756,               0.007756
                     70,                0.96654,                 1.1285,                0.83099,                0.53928,                0.56379,                0.58216,                0.42386,                0.83737,                 1.0105,                0.82224,               0.007723,               0.007723,               0.007723
                     71,                0.97258,                 1.1399,                0.83053,                0.57748,                0.55562,                0.58839,                0.43047,                0.83265,                0.99907,                0.82249,                0.00769,                0.00769,                0.00769
                     72,                0.95971,                 1.1357,                0.83153,                0.56824,                0.58861,                0.59205,                0.43391,                0.83194,                0.98752,                 0.8225,               0.007657,               0.007657,               0.007657
                     73,                0.95914,                 1.1368,                0.82776,                0.55839,                0.58746,                 0.5902,                0.43232,                0.82885,                0.98566,                0.82115,               0.007624,               0.007624,               0.007624
                     74,                0.95884,                  1.133,                0.82679,                0.56033,                0.57385,                0.59204,                0.43444,                0.82947,                0.98329,                0.82151,               0.007591,               0.007591,               0.007591
                     75,                0.95493,                 1.1155,                0.82974,                0.55598,                0.57678,                0.58789,                0.43027,                0.82808,                0.98224,                 0.8203,               0.007558,               0.007558,               0.007558
                     76,                0.95914,                 1.1067,                0.83157,                0.57032,                   0.58,                0.59099,                0.43299,                0.82617,                0.97587,                0.82116,               0.007525,               0.007525,               0.007525
                     77,                0.96032,                  1.116,                0.83123,                0.60256,                0.54633,                0.59726,                0.43761,                0.82476,                0.97182,                0.82058,               0.007492,               0.007492,               0.007492
                     78,                0.93976,                  1.091,                0.82484,                0.59814,                0.56753,                0.60404,                0.44396,                0.82383,                0.96509,                0.82013,               0.007459,               0.007459,               0.007459
                     79,                0.96538,                  1.107,                0.82933,                0.59717,                0.56536,                0.60111,                 0.4422,                0.82679,                0.96529,                0.82126,               0.007426,               0.007426,               0.007426
                     80,                0.95919,                 1.0959,                0.83154,                0.58393,                0.58048,                0.60157,                 0.4405,                0.82556,                0.95875,                0.82152,               0.007393,               0.007393,               0.007393
                     81,                0.95669,                 1.0829,                0.82913,                0.64443,                0.56288,                0.60778,                 0.4456,                0.82525,                0.95303,                0.82088,                0.00736,                0.00736,                0.00736
